Date,Close
2003-07-29,4.125280380249023
2003-07-30,4.125280380249023
2003-07-31,4.125280380249023
2003-08-01,4.128028869628906
2003-08-04,4.125280380249023
2003-08-05,4.128028869628906
2003-08-06,4.125280380249023
2003-08-07,4.125280380249023
2003-08-08,4.128028869628906
2003-08-11,4.125280380249023
2003-08-12,4.125280380249023
2003-08-13,4.125280380249023
2003-08-14,4.125280380249023
2003-08-15,4.125280380249023
2003-08-18,4.125280380249023
2003-08-19,4.125280380249023
2003-08-20,4.125280380249023
2003-08-21,4.128028869628906
2003-08-22,4.125280380249023
2003-08-25,4.125280380249023
2003-08-26,4.128028869628906
2003-08-27,4.125280380249023
2003-08-28,4.125280380249023
2003-08-29,4.125280380249023
2003-09-02,4.125280380249023
2003-09-03,4.125280380249023
2003-09-04,4.125280380249023
2003-09-05,4.128028869628906
2003-09-08,4.051022052764893
2003-09-09,4.045522689819336
2003-09-10,4.004271507263184
2003-09-11,3.976768970489502
2003-09-12,3.9575159549713135
2003-09-15,4.029023170471191
2003-09-16,3.9850220680236816
2003-09-17,3.965770721435547
2003-09-18,4.029023170471191
2003-09-19,4.018019676208496
2003-09-22,4.059272766113281
2003-09-23,4.064772605895996
2003-09-24,3.997143030166626
2003-09-25,3.9832820892333984
2003-09-26,3.9638781547546387
2003-09-29,3.952788829803467
2003-09-30,3.9666457176208496
2003-10-01,3.9777345657348633
2003-10-02,4.019314765930176
2003-10-03,4.074756145477295
2003-10-06,4.058120250701904
2003-10-07,4.0553507804870605
2003-10-08,4.0654120445251465
2003-10-09,4.0821685791015625
2003-10-10,4.068203449249268
2003-10-13,4.135260105133057
2003-10-14,4.121291637420654
2003-10-15,4.112908363342285
2003-10-16,4.096144676208496
2003-10-17,4.1157026290893555
2003-10-20,4.143640518188477
2003-10-21,4.138057231903076
2003-10-22,4.135260105133057
2003-10-23,4.110114574432373
2003-10-24,4.107321262359619
2003-10-27,4.090554237365723
2003-10-28,4.0821685791015625
2003-10-29,4.112908363342285
2003-10-30,4.129673957824707
2003-10-31,4.154822826385498
2003-11-03,4.1520256996154785
2003-11-04,4.179966449737549
2003-11-05,4.168792724609375
2003-11-06,4.177172660827637
2003-11-07,4.191146373748779
2003-11-10,4.191146373748779
2003-11-11,4.177172660827637
2003-11-12,4.221100807189941
2003-11-13,4.221100807189941
2003-11-14,4.2070231437683105
2003-11-17,4.184493541717529
2003-11-18,4.198571681976318
2003-11-19,4.2013936042785645
2003-11-20,4.184493541717529
2003-11-21,4.192941665649414
2003-11-24,4.17886209487915
2003-11-25,4.184493541717529
2003-11-26,4.204207420349121
2003-11-28,4.181682109832764
2003-12-01,4.218286037445068
2003-12-02,4.266155242919922
2003-12-03,4.266155242919922
2003-12-04,4.2886834144592285
2003-12-05,4.2886834144592285
2003-12-08,4.285867214202881
2003-12-09,4.291501522064209
2003-12-10,4.315903186798096
2003-12-11,4.341438293457031
2003-12-12,4.33292818069458
2003-12-15,4.296041488647461
2003-12-16,4.2790141105651855
2003-12-17,4.324416160583496
2003-12-18,4.281851291656494
2003-12-19,4.2932000160217285
2003-12-22,4.347115516662598
2003-12-23,4.341438293457031
2003-12-24,4.366028785705566
2003-12-26,4.351733207702637
2003-12-29,4.403202056884766
2003-12-30,4.420355796813965
2003-12-31,4.4089179039001465
2004-01-02,4.454663276672363
2004-01-05,4.4718241691589355
2004-01-06,4.4718241691589355
2004-01-07,4.466101169586182
2004-01-08,4.5004119873046875
2004-01-09,4.534726142883301
2004-01-12,4.534726142883301
2004-01-13,4.540442943572998
2004-01-14,4.522009372711182
2004-01-15,4.484563827514648
2004-01-16,4.501851558685303
2004-01-20,4.498967170715332
2004-01-21,4.513369560241699
2004-01-22,4.504729270935059
2004-01-23,4.4644060134887695
2004-01-26,4.461526393890381
2004-01-27,4.429841995239258
2004-01-28,4.4557647705078125
2004-01-29,4.429841995239258
2004-01-30,4.478806972503662
2004-02-02,4.493206024169922
2004-02-03,4.530655384063721
2004-02-04,4.522009372711182
2004-02-05,4.481686592102051
2004-02-06,4.553688049316406
2004-02-09,4.533531188964844
2004-02-10,4.5450544357299805
2004-02-11,4.552596092224121
2004-02-12,4.538090229034424
2004-02-13,4.540987491607666
2004-02-17,4.535190105438232
2004-02-18,4.51197624206543
2004-02-19,4.497466564178467
2004-02-20,4.456843852996826
2004-02-23,4.395910739898682
2004-02-24,4.38720703125
2004-02-25,4.404614448547363
2004-02-26,4.4829559326171875
2004-02-27,4.47715425491333
2004-03-01,4.500365734100342
2004-03-02,4.546792984008789
2004-03-03,4.555498123168945
2004-03-04,4.558396816253662
2004-03-05,4.564205646514893
2004-03-08,4.552596092224121
2004-03-09,4.520676136016846
2004-03-10,4.4873504638671875
2004-03-11,4.48150634765625
2004-03-12,4.513661861419678
2004-03-15,4.472735404968262
2004-03-16,4.455196380615234
2004-03-17,4.458123207092285
2004-03-18,4.4435014724731445
2004-03-19,4.434730529785156
2004-03-22,4.399649620056152
2004-03-23,4.390883445739746
2004-03-24,4.48150634765625
2004-03-25,4.478581428527832
2004-03-26,4.504888534545898
2004-03-29,4.531202793121338
2004-03-30,4.531202793121338
2004-03-31,4.554586887359619
2004-04-01,4.557511806488037
2004-04-02,4.580898761749268
2004-04-05,4.469812393188477
2004-04-06,4.469812393188477
2004-04-07,4.4873504638671875
2004-04-08,4.466893196105957
2004-04-12,4.545822620391846
2004-04-13,4.390883445739746
2004-04-14,4.33667516708374
2004-04-15,4.198204517364502
2004-04-16,4.321940898895264
2004-04-19,4.363187789916992
2004-04-20,4.304261684417725
2004-04-21,4.230609893798828
2004-04-22,4.20704460144043
2004-04-23,4.20704460144043
2004-04-26,4.0715227127075195
2004-04-27,4.189367771148682
2004-04-28,4.177583694458008
2004-04-29,4.215882778167725
2004-04-30,4.2689127922058105
2004-05-03,4.2836408615112305
2004-05-04,4.307211399078369
2004-05-05,4.33961820602417
2004-05-06,4.23650598526001
2004-05-07,3.9978713989257812
2004-05-10,3.7828075885772705
2004-05-11,3.909485340118408
2004-05-12,3.938018560409546
2004-05-13,3.946932792663574
2004-05-14,3.9944894313812256
2004-05-17,3.9588215351104736
2004-05-18,3.9826011657714844
2004-05-19,4.047983169555664
2004-05-20,4.056901931762695
2004-05-21,4.074735164642334
2004-05-24,4.053930759429932
2004-05-25,4.104456424713135
2004-05-26,4.181732654571533
2004-05-27,4.208479404449463
2004-05-28,4.2411699295043945
2004-06-01,4.181732654571533
2004-06-02,4.285751819610596
2004-06-03,4.247118949890137
2004-06-04,4.238199710845947
2004-06-07,4.250089645385742
2004-06-08,4.226311206817627
2004-06-09,4.264066696166992
2004-06-10,4.267067909240723
2004-06-14,4.2281107902526855
2004-06-15,4.246091365814209
2004-06-16,4.2281107902526855
2004-06-17,4.186157703399658
2004-06-18,4.180166244506836
2004-06-21,4.1501994132995605
2004-06-22,4.156194686889648
2004-06-23,4.156194686889648
2004-06-24,4.123234272003174
2004-06-25,4.165184020996094
2004-06-28,4.189154624938965
2004-06-29,4.162184715270996
2004-06-30,4.210132122039795
2004-07-01,4.237100124359131
2004-07-02,4.315008640289307
2004-07-06,4.288041591644287
2004-07-07,4.3030219078063965
2004-07-08,4.323995590209961
2004-07-09,4.323995590209961
2004-07-12,4.3299880027771
2004-07-13,4.338982105255127
2004-07-14,4.3740234375
2004-07-15,4.349855899810791
2004-07-16,4.343814373016357
2004-07-19,4.340794086456299
2004-07-20,4.2531914710998535
2004-07-21,4.2652740478515625
2004-07-22,4.268299102783203
2004-07-23,4.256214141845703
2004-07-26,4.26225471496582
2004-07-27,4.298502445220947
2004-07-28,4.310586452484131
2004-07-29,4.307564735412598
2004-07-30,4.316628932952881
2004-08-02,4.346836566925049
2004-08-03,4.416312217712402
2004-08-04,4.404232501983643
2004-08-05,4.434439659118652
2004-08-06,4.395167827606201
2004-08-09,4.4132890701293945
2004-08-10,4.407250881195068
2004-08-11,4.430394649505615
2004-08-12,4.427347660064697
2004-08-13,4.427347660064697
2004-08-16,4.415166854858398
2004-08-17,4.415166854858398
2004-08-18,4.442574501037598
2004-08-19,4.448659420013428
2004-08-20,4.457795143127441
2004-08-23,4.469977378845215
2004-08-24,4.448659420013428
2004-08-25,4.466930389404297
2004-08-26,4.497381687164307
2004-08-27,4.506516456604004
2004-08-30,4.527831554412842
2004-08-31,4.536960601806641
2004-09-01,4.527831554412842
2004-09-02,4.506516456604004
2004-09-03,4.4943318367004395
2004-09-07,4.527831554412842
2004-09-08,4.5419487953186035
2004-09-09,4.560359954833984
2004-09-10,4.572636127471924
2004-09-13,4.594118118286133
2004-09-14,4.5910515785217285
2004-09-15,4.572636127471924
2004-09-16,4.612534046173096
2004-09-17,4.643219470977783
2004-09-20,4.61866569519043
2004-09-21,4.6156005859375
2004-09-22,4.634019374847412
2004-09-23,4.643219470977783
2004-09-24,4.637082099914551
2004-09-27,4.624805450439453
2004-09-28,4.609460830688477
2004-09-29,4.5910515785217285
2004-09-30,4.557292461395264
2004-10-01,4.609460830688477
2004-10-04,4.597187042236328
2004-10-05,4.6002583503723145
2004-10-06,4.63094425201416
2004-10-07,4.637082099914551
2004-10-08,4.637082099914551
2004-10-11,4.6616291999816895
2004-10-12,4.6616291999816895
2004-10-13,4.688231468200684
2004-10-14,4.63874626159668
2004-10-15,4.666581153869629
2004-10-18,4.694413661956787
2004-10-19,4.682042121887207
2004-10-20,4.678952693939209
2004-10-21,4.644935607910156
2004-10-22,4.654208660125732
2004-10-25,4.623284339904785
2004-10-26,4.620190620422363
2004-10-27,4.644935607910156
2004-10-28,4.697500705718994
2004-10-29,4.678952693939209
2004-11-01,4.709875106811523
2004-11-02,4.71297025680542
2004-11-03,4.762447357177734
2004-11-04,4.805741786956787
2004-11-05,4.694413661956787
2004-11-08,4.654208660125732
2004-11-09,4.730879306793213
2004-11-10,4.712177753448486
2004-11-11,4.737107753753662
2004-11-12,4.765157222747803
2004-11-15,4.808791160583496
2004-11-16,4.818141460418701
2004-11-17,4.833723068237305
2004-11-18,4.833723068237305
2004-11-19,4.8399553298950195
2004-11-22,4.821256637573242
2004-11-23,4.849307537078857
2004-11-24,4.871120929718018
2004-11-26,4.880468368530273
2004-11-29,4.815024375915527
2004-11-30,4.8399553298950195
2004-12-01,4.880468368530273
2004-12-02,4.805673122406006
2004-12-03,4.8617730140686035
2004-12-06,4.8399553298950195
2004-12-07,4.8399553298950195
2004-12-08,4.8399553298950195
2004-12-09,4.827491760253906
2004-12-10,4.821256637573242
2004-12-13,4.830602645874023
2004-12-14,4.827491760253906
2004-12-15,4.8419342041015625
2004-12-16,4.882753849029541
2004-12-17,4.917296409606934
2004-12-20,4.901594161987305
2004-12-21,4.920436859130859
2004-12-22,4.911014080047607
2004-12-23,4.948697090148926
2004-12-27,4.989518165588379
2004-12-28,5.0355544090271
2004-12-29,5.0355544090271
2004-12-30,5.022853851318359
2004-12-31,5.022853851318359
2005-01-03,4.99427604675293
2005-01-04,4.965702056884766
2005-01-05,4.9244279861450195
2005-01-06,4.918079376220703
2005-01-07,4.899032115936279
2005-01-10,4.927603721618652
2005-01-11,4.968878746032715
2005-01-12,4.954802513122559
2005-01-13,4.9771952629089355
2005-01-14,4.958001613616943
2005-01-18,4.942009925842285
2005-01-19,4.942009925842285
2005-01-20,4.922815799713135
2005-01-21,4.874844074249268
2005-01-24,4.855648994445801
2005-01-25,4.855648994445801
2005-01-26,4.7948689460754395
2005-01-27,4.810860633850098
2005-01-28,4.855648994445801
2005-01-31,4.858841896057129
2005-02-01,4.9132232666015625
2005-02-02,4.964399814605713
2005-02-03,4.970798969268799
2005-02-04,4.970798969268799
2005-02-07,4.973997592926025
2005-02-08,4.970798969268799
2005-02-09,4.982399940490723
2005-02-10,4.930837154388428
2005-02-11,4.921167850494385
2005-02-14,4.908276557922363
2005-02-15,4.911499977111816
2005-02-16,4.892161846160889
2005-02-17,4.8341498374938965
2005-02-18,4.74391508102417
2005-02-22,4.647234916687012
